report_date,field_id,plan_type,prod_ton,prod_bbls,prod_m3,prod_ft3
01/08/2025,HT-MT,KHQTOIL,0.021542804,,,
01/09/2025,HT-MT,KHQTOIL,0.017234244,,,
01/10/2025,HT-MT,KHQTOIL,0.017234244,,,
01/11/2025,HT-MT,KHQTOIL,0.016157103,,,
01/12/2025,HT-MT,KHQTOIL,0.016157103,,,
01/01/2025,ThienUng,KHQTOIL,0.000986803,,,
01/02/2025,ThienUng,KHQTOIL,0.00117,,,
01/03/2025,ThienUng,KHQTOIL,0.00115,,,
01/04/2025,ThienUng,KHQTOIL,0.000598017,,,
01/05/2025,ThienUng,KHQTOIL,0.00049296,,,
01/06/2025,ThienUng,KHQTOIL,0.000622261,,,
01/07/2025,ThienUng,KHQTOIL,0.000435723,,,
01/08/2025,ThienUng,KHQTOIL,0.000379336,,,
01/09/2025,ThienUng,KHQTOIL,0.000179416,,,
01/10/2025,ThienUng,KHQTOIL,0.000363957,,,
01/11/2025,ThienUng,KHQTOIL,0.000169163,,,
01/12/2025,ThienUng,KHQTOIL,0.000502364,,,
01/01/2025,CT,KHQTOIL,0.012338,,,
01/02/2025,CT,KHQTOIL,0.01173,,,
01/03/2025,CT,KHQTOIL,0.01426,,,
01/04/2025,CT,KHQTOIL,0.017769148,,,
01/05/2025,CT,KHQTOIL,0.017872457,,,
